0	0.0	0.0	0.0138120224183
0	0.0	0.0	0.0185494798337
0	0.0	0.0	0.0155458463328
0	0.0	0.0	0.00334449609676
0	0.0	0.0	0.00454136121343
0	0.0	0.0	0.005001393267
0	0.0	0.0	0.00483673390907
0	0.0	0.0	0.00580008437737
0	0.0	0.0	0.0
0	0.0	0.0	0.00493937963427
0	0.0	0.0	0.00445669692229
0	0.0	0.0	0.00346913888276
0	0.0	0.0	0.00518276191618
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.00708849584085
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.00365704072095
0	0.0	0.0	0.00229378587093
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.020530433621
0	0.0	0.0	0.0652844812703
0	0.0	0.0	0.0
0	0.0	0.0	0.0110143494346
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0144325136453
0	0.0	0.0	0.0153787507492
0	0.0	0.0	0.0175488433883
0	0.0	0.0	0.0
0	0.0	0.0	0.0043866500317
0	0.0	0.0	0.0197525157662
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.029474625427
0	0.0	0.0	0.0
0	0.0	0.0	0.00738878905602
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.00192404286443
0	0.0	0.0	0.0
0	0.0	0.0	0.0105459096695
0	0.0	0.0	0.0199426953395
0	0.0	0.0	0.0646282641804
0	0.0	0.0	0.0
0	0.0	0.0	0.0107304844295
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0137639234825
0	0.0	0.0	0.0133971970722
0	0.0	0.0	0.0172261555526
0	0.0	0.0	0.0
0	0.0	0.0	0.00432020106353
0	0.0	0.0	0.024145754014
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.02854635353
0	0.0	0.0	0.00349631840735
0	0.0	0.0	0.0130698044609
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0168861739549
0	0.0	0.0	0.0598871882759
0	0.0	0.0	0.0222721490436
0	0.0	0.0	0.01402932579
0	0.0	0.0	0.0255580522922
0	0.0	0.0	0.0271633462622
0	0.0	0.0	0.0370155370785
0	0.0	0.0	0.0148755507586
0	0.0	0.0	0.0293824561957
0	0.0	0.0	0.0277002686875
0	0.0	0.0	0.0301638268436
0	0.0	0.0	0.0
0	0.0	0.0	0.00246530046613
0	0.0	0.0	0.0395790942378
0	0.0	0.0	0.00826004574834
0	0.0	0.0	0.0110512039607
0	0.0	0.0	0.0176278182635
0	0.0	0.0	0.0114439468771
0	0.0	0.0	0.0213470725066
0	0.0	0.0	0.0153834775661
0	0.0	0.0	0.0254719148653
0	0.0	0.0	0.0173984905232
0	0.0	0.0	0.00979433179226
0	0.0	0.0	0.00495126222996
0	0.0	0.0	0.00479672576824
0	0.0	0.0	0.0
0	0.0	0.0	0.0148304576275
0	0.0	0.0	0.00808746298044
0	0.0	0.0	0.0
0	0.0	0.0	0.0019914428659
0	0.0	0.0	0.00618268503326
0	0.0	0.0	0.00839273668475
0	0.0	0.0	0.00775256522356
0	0.0	0.0	0.00188923954462
0	0.0	0.0	0.00584904459721
0	0.0	0.0	0.00602490656653
0	0.0	0.0	0.0146264762812
0	0.0	0.0	0.011342007492
0	0.0	0.0	0.0134395576691
0	0.0	0.0	0.00299588729542
0	0.0	0.0	0.0155386903629
0	0.0	0.0	0.00125466914472
0	0.0	0.0	0.00173452605672
0	0.0	0.0	0.00200757056925
0	0.0	0.0	0.00145997799733
0	0.0	0.0	0.00277922171147
0	0.0	0.0	0.0022107051893
0	0.0	0.0	0.00387404836436
0	0.0	0.0	0.00118169564058
0	0.0	0.0	0.0119625046831
0	0.0	0.0	0.000519389430983
0	0.0	0.0	0.0128366906828
0	0.0	0.0	0.0161561216361
0	0.0	0.0	0.0104282910104
0	0.0	0.0	0.0119188551229
0	0.0	0.0	0.0237573207226
0	0.0	0.0	0.0110065629376
0	0.0	0.0	0.0118616728034
0	0.0	0.0	0.0130554939046
0	0.0	0.0	0.000573647804695
0	0.0	0.0	0.0114341280465
0	0.0	0.0	0.0295153419063
0	0.0	0.0	0.012767738315
0	0.0	0.0	0.011743109951
0	0.0	0.0	0.00129434750797
0	0.0	0.0	0.00103339213756
0	0.0	0.0	0.0105310152754
0	0.0	0.0	0.0079732016756
0	0.0	0.0	0.00140112657294
0	0.0	0.0	0.00259016974444
0	0.0	0.0	0.0084978736018
0	0.0	0.0	0.00146666926767
0	0.0	0.0	0.000722883463268
0	0.0	0.0	0.000601331284858
0	0.0	0.0	0.00164434377526
0	0.0	0.0	0.000635644883258
0	0.0	0.0	0.011636543294
0	0.0	0.0	0.00203067610781
0	0.0	0.0	0.000534228151004
0	0.0	0.0	0.000872273585313
0	0.0	0.0	0.000558759339837
0	0.0	0.0	0.0154520882148
0	0.0	0.0	0.0131241205241
0	0.0	0.0	0.000590408387171
0	0.0	0.0	0.0115598122921
0	0.0	0.0	0.0116087532359
0	0.0	0.0	0.00145936827314
0	0.0	0.0	0.00137507284272
0	0.0	0.0	0.00309138733088
0	0.0	0.0	0.0157682145114
0	0.0	0.0	0.0165398048586
0	0.0	0.0	0.018205775172
0	0.0	0.0	0.0149617812473
0	0.0	0.0	0.0123619062324
0	0.0	0.0	0.0117534102326
0	0.0	0.0	0.00179851500448
0	0.0	0.0	0.00433057186164
